[2018-07-11 06:22:41,230][DEBUG][thread:4] ListSettingsInternal() method invoked in :370ms 1 requestId:e5e4c600-e6fe-447d-824c-e2914a243ec5 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:22:41,238][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:22:41,286][DEBUG][thread:4] ListAllLanguage() method invoked in :44ms 1 requestId:a7310b8e-6389-47c3-8664-db3365972e44 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:22:41,313][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:22:41,317][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:22:43,656][DEBUG][thread:11] User: 0 URL=/ [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:22:47,288][DEBUG][thread:7] User: 0 URL=/ [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:23:15,109][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:23:15,153][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:23:15,567][DEBUG][thread:4] ListSettingsInternal() method invoked in :382ms 1 requestId:f0eb766f-fb11-47bf-8155-27671f48fb7b [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:23:15,576][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:23:15,624][DEBUG][thread:4] ListAllLanguage() method invoked in :44ms 1 requestId:8a2893dd-de33-4a20-b910-7fdfc8712fa2 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:23:15,635][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:23:15,639][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:23:18,032][DEBUG][thread:4] User: 0 URL=/ [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:24:20,880][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:24:20,926][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:24:21,368][DEBUG][thread:4] ListSettingsInternal() method invoked in :401ms 1 requestId:aec1268e-69e9-4eea-8fdd-29a67fc4bda8 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:24:21,372][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:24:21,444][DEBUG][thread:5] ListAllLanguage() method invoked in :67ms 1 requestId:3e186e61-256c-4204-a5b9-1c1548b542fc [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:24:21,451][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:24:21,455][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:24:24,294][DEBUG][thread:5] User: 0 URL=/ [DeviceManager.API.CoreMiddleware.?]
[2018-07-11 06:27:52,695][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:27:52,744][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:27:53,275][DEBUG][thread:4] ListSettingsInternal() method invoked in :494ms 1 requestId:6e9edfa6-6ffb-471f-9532-1fb104641ccf [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:27:53,282][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:27:53,387][DEBUG][thread:5] ListAllLanguage() method invoked in :94ms 1 requestId:c56f933f-6397-4c58-9bc3-6efdbe54a8bb [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:27:53,394][DEBUG][thread:1] Language cache loaded.. [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:27:53,398][INFO ][thread:1] ######  DeviceManager.Service STARTED!  ####### [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:03,090][DEBUG][thread:1] Log4Net Configuration loaded:/Users/atilla/WS/github/IP-Man/src/.vhs/devicemanager/logging.development.config [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:03,133][DEBUG][thread:1] Loading settings... [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:03,539][DEBUG][thread:5] ListSettingsInternal() method invoked in :373ms 1 requestId:a6d403c9-b5b3-4245-8840-65c37756e3ee [Core.Framework.Middleware.LogMiddleware.?]
[2018-07-11 06:30:03,545][DEBUG][thread:1] Settings loaded. Count:95 [Core.Framework.Middleware.LogMiddleware.?]
